"V1","Gene","A_1","B_1","vehicle_1","C_1","A_2","C_2","vehicle_2","C_3","B_2","A_3","B_3","vehicle_3"
19162,"OOSP1",2805,1006,1725,3212,4130,1907,2486,2418,1517,2128,950,2310
19163,"MIR4773-2",1351,1311,1272,1364,1730,1082,1600,1069,1641,1159,1617,1564
19164,"RN7SL70P",1587,1940,965,1658,1770,1146,1280,1743,1821,1066,1847,1388
19165,"FTLP3",7079,2772,3598,5641,9057,5248,5437,4064,3877,4844,2080,5680
19166,"PLAA",3699,1571,1832,2679,4655,2219,2257,2293,2006,2395,1444,1999
19167,"ADAMTS7P2",2175,1105,1350,1773,2856,1428,1572,1380,1429,1615,941,1680
19168,"FOLH1B",851,351,298,657,821,518,494,563,397,442,239,468
19169,"H2AFB1",1424,910,915,1468,1958,1058,970,1085,999,1184,750,1231
19170,"FBXO36-IT1",2,3,4,3,2,6,2,1,1,7,0,2
19171,"RAB9AP2",0,0,0,0,0,0,1,0,0,1,0,0
19172,"PRSS30P",0,0,0,0,0,0,0,0,0,0,0,0
19173,"BCRP6",1824,1082,802,1407,2709,1246,971,1375,1325,1326,822,1172
19174,"TLR6",538,337,320,470,712,495,437,449,490,386,196,459
19175,"OR3D1P",0,0,0,0,0,0,0,0,0,0,0,0
19176,"RNU7-170P",0,2,2,0,0,0,0,0,0,0,0,0
19177,"MIR4654",493,331,417,372,556,294,439,166,374,394,255,429
19178,"NBN",2940,2441,2815,2636,4454,2470,3318,2709,2419,2691,2270,2786
19179,"ADPGK-AS1",2528,2093,4617,3283,3518,2814,4670,3944,2474,1777,2073,3502
19180,"RPS15AP16",939,299,1194,729,1069,812,1075,1005,359,674,410,491
19181,"FAM106DP",7056,7676,5824,5422,9145,4669,6582,7477,6882,6377,7244,5502
19182,"RNA5SP30",1132,1442,774,833,1338,934,880,904,1218,871,1293,750
19183,"AZU1",7,1,4,4,12,13,1,4,4,8,0,5
19184,"FTLP2",1351,1025,725,1906,1781,943,789,987,779,1027,600,868
19185,"RN7SL83P",2403,117,4128,3998,7767,6473,1680,1253,1027,884,70,2611
19186,"SOHLH1",1477,863,1476,1547,3279,2047,943,1067,1225,936,539,1142
19187,"RNU6-534P",8373,5814,5953,8663,11070,7966,6957,5259,7338,4554,3711,8074
19188,"RN7SKP10",2280,475,2300,1461,2951,1382,2750,1566,811,2032,468,2556
19189,"DNAJC9-AS1",10861,7685,13895,11937,22299,14058,8700,5642,7525,4869,2904,9958
19190,"LRRC3-AS1",24185,16571,24107,22925,32706,16936,28825,26113,19809,20323,14873,24603
19191,"LINC00364",2,0,1,4,5,4,0,4,4,3,0,2
19192,"FAM169B",0,0,1,0,2,2,0,0,0,0,0,0
19193,"CNN2P10",0,0,0,0,0,0,0,0,0,0,0,0
19194,"CCR9",0,0,0,0,0,0,0,0,0,0,0,0
19195,"PRAMEF3",0,0,3,0,4,0,0,0,0,0,0,0
19196,"BBS7",0,1,0,1,0,0,0,0,1,1,0,0
19197,"SLC22A14",2,0,0,0,0,2,2,0,0,0,0,0
19198,"HNRNPA3P2",0,0,0,0,0,0,0,0,0,0,0,0
19199,"SOCS5P5",0,0,0,0,0,0,0,0,0,0,0,0
19200,"CYP4A43P",0,0,0,0,0,0,0,0,0,0,0,0
19201,"MIR520F",2,0,5,0,0,4,0,2,1,10,0,5
19202,"SUPV3L1",1,1,0,0,3,0,0,0,0,0,1,0
19203,"ACSL4",6295,1667,6414,4117,8329,2523,7191,4743,1951,4814,1804,5093
19204,"SERPINB13",0,0,0,0,0,0,0,0,0,0,0,0
19205,"PPP1R15B",12,12,6,2,10,3,8,5,4,10,6,3
19206,"DEF8",0,3,0,0,2,0,0,0,0,0,0,0
19207,"FAR2P4",0,0,0,0,0,0,0,0,0,0,0,0
19208,"RAET1G",0,0,0,0,0,0,0,0,0,0,0,0
19209,"SIRT4",24174,6322,22843,23394,37045,25146,22772,18895,14217,13645,5541,23227
19210,"MIPEPP1",0,0,0,0,0,0,2,0,0,0,0,0
19211,"RMRPP1",5,0,2,9,6,11,5,6,0,1,0,5
19212,"LINC00174",0,0,1,0,0,0,0,0,0,0,0,1
19213,"FOXP1-AS1",0,0,0,0,1,4,0,1,0,1,0,0
19214,"LINC00847",0,0,0,0,0,0,0,0,0,0,0,0
19215,"CDV3",2,0,0,0,0,1,3,0,0,0,0,1
19216,"ZBTB18",0,0,0,0,0,0,0,0,0,0,0,0
19217,"FAM90A27P",0,0,0,0,0,0,0,2,0,0,0,0
19218,"C1orf106",7,0,10,3,13,26,2,7,0,2,0,2
19219,"BTAF1",2,1,0,0,2,2,0,0,0,2,0,0
19220,"QRFPR",3,5,10,1,6,8,4,3,1,2,2,9
19221,"ZNF705A",6,7,0,0,0,0,0,0,0,0,0,0
19222,"ZNF276",5,0,1,2,2,0,1,0,0,3,0,1
19223,"CHRNA1",12,11,2,0,1,5,1,5,1,7,10,0
19224,"IL17RA",0,0,0,0,0,0,0,0,0,0,0,0
19225,"UQCRH",6,1,20,12,16,19,5,9,1,5,0,11
19226,"CUX1",0,0,0,0,0,2,1,1,0,0,0,1
19227,"PRDM2",0,0,0,0,0,0,0,0,0,0,0,0
19228,"ARHGEF15",3818,1548,3677,3732,4891,2807,4420,3478,1953,2603,1314,4237
19229,"SNORD113-6",0,0,0,0,0,0,0,0,0,0,0,0
19230,"SBNO2",118,69,92,124,130,83,99,48,41,81,30,82
19231,"RNA5SP118",2076,1613,1734,1564,2972,1357,1611,1714,1937,1982,1342,1600
19232,"TMPRSS7",90942,78495,48672,60339,117435,48424,49976,54317,76487,69666,60996,57613
19233,"RNU4-82P",65,102,48,23,81,47,17,33,95,72,78,28
19234,"IGHV3-47",926,905,867,730,1418,556,676,529,846,985,668,603
19235,"MIR185",115,28,63,102,148,114,94,82,50,65,57,116
19236,"PLEKHM1",116,104,60,76,101,51,35,14,51,60,85,43
19237,"TMEM169",0,0,0,0,0,0,0,0,0,0,0,0
19238,"RPS26P15",0,0,0,0,0,0,0,0,0,0,0,0
19239,"RNF214",0,0,0,0,0,0,0,0,0,0,0,0
19240,"COL15A1",0,0,0,0,0,0,0,0,0,0,0,0
19241,"LINC00675",0,0,0,0,0,0,0,0,0,0,0,0
19242,"ACTC1",0,0,0,0,0,0,0,0,3,0,0,0
19243,"MIR595",0,0,0,0,0,0,0,0,0,0,0,0
19244,"POU6F2",62,83,21,428,62,217,39,52,28,16,13,52
19245,"TFF1",239,367,110,983,392,225,199,697,195,412,380,256
19246,"MRPS21P9",0,0,0,2,0,0,0,0,0,0,0,0
19247,"RN7SL349P",6631,6921,5425,6784,8793,4854,8942,6009,4926,6472,5464,8316
19248,"RNA5SP321",3,0,2,8,3,0,3,3,0,3,0,4
19249,"MIR5692A1",10,12,13,9,35,12,15,3,11,11,1,2
19250,"COPS8P3",874,287,613,874,1256,724,789,720,415,604,334,819
19251,"RCN3",0,0,0,6,0,0,0,0,1,2,0,0
19252,"HABP4",0,0,0,0,1,0,0,3,0,0,0,0
19253,"PSMA4",66027,6977,53057,52833,103430,72909,44838,38657,23422,23266,5617,49468
19254,"RNU6-1159P",23,3,14,40,26,22,23,23,8,9,0,33
19255,"STON1-GTF2A1L",2,4,1,2,11,6,5,0,9,9,0,5
19256,"RPL34P21",2249,2013,2691,3139,2933,2295,3436,2605,2487,1771,2677,3213
19257,"WBP1LP2",0,0,0,0,0,0,0,0,0,0,0,0
19258,"TRAJ19",2,1,1,4,9,1,0,0,1,0,1,3
19259,"TMEM154",0,0,0,0,0,0,0,0,0,0,0,0
19260,"ZNF512",1,0,0,2,0,0,0,0,1,0,0,0
19261,"RNA5SP297",3791,856,1766,2991,4913,2702,2598,2533,1810,2354,744,3037
19262,"BSPH1",1470,320,698,1460,1608,913,1196,912,471,885,296,1142
19263,"RELL1",234,176,260,475,403,282,408,278,116,212,155,343
19264,"PRR15",3497,1792,2129,2758,4829,2741,2166,3067,2151,2364,1530,2463
19265,"DIS3L",0,0,1,1,0,0,0,2,0,3,0,0
19266,"ILF3-AS1",0,0,0,0,0,0,0,0,0,0,0,0
19267,"MAP3K5",6,2,4,6,3,0,0,1,4,7,5,7
19268,"ITFG1",3,9,12,11,26,23,10,0,16,6,10,3
19269,"C8orf86",1324,1084,1333,1569,1514,927,1771,1727,1287,972,997,1738
19270,"MIR1202",1100,1628,771,947,1573,663,811,1078,1165,1201,1234,733
19271,"FAM115A",0,0,1,0,2,0,0,0,0,0,0,0
19272,"AGRP",4,4,12,5,0,15,8,1,4,2,5,2
19273,"SMIM17",6705,1914,5771,6657,8472,5385,5948,6286,3434,4546,2059,5192
19274,"ATIC",10113,6453,6195,8780,16507,6991,5979,6757,6851,8847,6482,5064
19275,"TMEM232",968,908,736,670,1128,599,709,645,755,837,690,633
19276,"MRPL24",261,65,103,151,636,156,180,41,144,188,60,222
19277,"MIR124-3",321,111,190,243,419,150,371,106,260,186,106,265
19278,"ZMYM5",0,0,0,0,0,0,0,0,6,0,0,0
19279,"GIMD1",0,41,0,10,0,0,1,2,0,0,13,0
19280,"KLHL28",2724,1646,1900,2163,3915,1838,2456,1683,1605,2557,1397,2280
19281,"ZNF112",3059,1166,1977,2596,3929,2046,2656,2300,1510,2344,1093,2584
19282,"KRT37",11465,8243,7139,10748,11777,6524,11926,10515,9091,7839,8959,10582
19283,"N4BP2L2",5499,3752,4530,4801,7013,3727,5427,4483,3937,4416,2834,5275
19284,"RRAGA",1,0,0,2,0,0,0,0,0,0,0,0
19285,"RNA5SP31",0,0,1,0,6,6,6,4,1,6,0,2
19286,"RPL12P23",3,0,0,1,2,3,1,0,0,2,0,2
19287,"FOXD1",0,0,0,0,0,1,1,1,0,2,0,2
19288,"SNORD114-18",0,0,0,0,0,0,0,0,0,0,0,0
19289,"HTR3E",2,10,0,2,7,0,0,0,5,4,4,4
19290,"RPLP0",0,0,0,0,0,0,0,0,0,0,0,0
19291,"STC1",0,0,0,3,0,0,0,0,0,0,0,0
19292,"LINC00619",2,0,3,1,2,4,3,9,0,1,0,0
19293,"ZNF492",0,2,0,2,3,0,0,1,4,2,0,1
19294,"SNX32",0,0,0,0,0,0,0,0,0,0,0,0
19295,"PRKAR1AP",0,0,0,0,0,0,0,0,0,0,0,0
19296,"SSX6",2,0,1,3,1,3,2,1,0,1,0,1
19297,"FBXO9",1,2,0,1,2,0,2,0,0,0,0,1
19298,"MAML2",1,0,1,0,5,1,2,2,0,3,0,1
19299,"RAB11AP2",774,512,528,487,1023,255,524,229,567,832,382,576
19300,"COX20",93,22,33,28,69,20,58,9,24,50,21,26
19301,"RNU6-937P",7024,3789,5447,5667,9709,4725,5777,4711,4230,6384,3177,5925
19302,"HYAL3",1478,983,1071,1138,2105,811,1222,596,728,1081,743,1014
19303,"FBLIM1",242,83,217,344,339,283,371,337,180,245,91,295
19304,"KLF7-IT1",0,0,0,2,0,0,0,0,1,0,0,0
19305,"LIMS1",1331,1029,980,1293,2211,1360,688,968,1331,919,930,832
19306,"BPGM",2123,1349,1589,1522,1939,1328,1242,2528,1214,1467,1062,1232
19307,"TM9SF3",270,407,191,253,353,192,208,258,262,283,317,147
19308,"CFL2",2595,1950,2591,3710,4113,2458,2473,1957,2454,2591,1454,2417
19309,"CDC37P1",2330,972,1783,1893,3068,1702,1664,1498,1517,2075,1103,1811
19310,"ZNF565",4444,2647,3666,4256,5113,2873,4880,3888,2497,3749,2254,4170
19311,"RFPL4AP7",1968,363,2119,1367,2400,1275,2110,1765,987,1512,283,2015
19312,"FAM90A5P",2951,1758,2484,2632,3664,2024,2738,1425,2160,2493,1485,2708
19313,"MMP17",4622,1791,2080,4053,6171,3015,2849,2507,2000,3217,1644,2877
19314,"NUF2",4165,1991,3429,4254,5444,3068,3743,2448,2004,3152,1761,3617
19315,"COL4A2",3326,3408,2472,2095,5664,2076,2189,1357,3211,3417,2441,1990
19316,"MT1B",80,230,152,67,215,64,106,56,327,140,300,110
19317,"LINC01071",2039,1284,1654,2062,2626,1532,2146,1915,1682,2113,1171,1936
19318,"TERF2",6,28,3,0,5,3,1,0,7,2,25,10
19319,"RPL21P5",2592,1062,1761,2097,4245,2119,1890,1173,1495,1767,871,1775
19320,"OR2T33",1816,940,1636,1580,2154,1167,1582,1568,1241,1353,1041,1564
19321,"RNU6-1317P",3,0,0,0,0,0,0,0,0,0,0,0
19322,"DEFB136",1247,505,750,1215,1593,733,1037,598,354,840,421,826
19323,"RNU4-8P",216,134,104,120,204,121,88,84,146,118,94,128
19324,"NHLRC1",4693,4976,2165,2914,5874,1914,3484,1604,3667,4419,3134,3187
19325,"RN7SKP68",9357,1858,9214,7011,12080,6687,9236,9483,3568,7680,1978,10396
19326,"TRUB1",0,9,3,31,0,3,7,1,1,0,4,5
19327,"CRAMP1L",2877,1593,2521,2214,4034,2282,2556,1451,1498,1943,1528,2180
19328,"USP13",2148,884,1623,2175,3738,1644,1812,1455,1320,1544,756,1805
19329,"EGR3",4,4,1,3,0,0,1,4,0,2,4,0
19330,"ECD",2,2,0,0,0,0,0,0,0,0,0,0
19331,"GUCD1",1260,865,844,915,1448,768,806,640,1122,1208,678,898
19332,"ATF4",1,22,4,2,4,2,1,1,11,7,10,1
19333,"MIR521-1",5337,1494,2256,4713,7414,2879,3511,3264,2669,3841,1485,3809
19334,"EI24P2",1,5,0,0,0,1,0,0,0,1,0,0
19335,"NYX",0,0,0,0,0,0,0,0,0,0,0,0
19336,"KIRREL",6,8,28,5,16,5,0,2,17,5,14,5
19337,"KRTAP19-5",0,0,0,0,0,0,0,0,0,0,0,0
19338,"HNRNPA1P32",0,0,0,0,0,0,0,0,0,0,0,0
19339,"PNLIPRP1",0,0,0,0,0,0,0,0,0,0,0,0
19340,"TRAV20",1437,1877,1119,1129,1734,768,1023,1169,1665,1273,1281,966
19341,"REG3A",3200,336,4614,10201,7316,3782,1762,4190,973,1880,381,2736
19342,"MXD4",630,421,6753,3596,1378,2832,5678,1842,959,315,670,4295
19343,"PGBD1",3139,3554,2778,3327,5226,2920,2873,3246,3535,2610,3290,2729
19344,"KRTAP8-3P",1218,229,693,554,1239,574,772,427,501,918,284,837
19345,"RNA5SP424",514,44,451,375,674,842,488,260,92,323,53,529
19346,"FAM19A2",703,985,868,1117,1049,794,838,651,1018,552,975,1087
19347,"HMGB3P13",1475,951,1163,1560,2498,1079,1380,708,1416,1303,857,1427
19348,"MRPL49",976,571,602,883,1013,685,772,423,587,777,418,744
19349,"RNU6-387P",19,11,26,17,38,10,38,15,18,14,18,39
19350,"LINC00578",176,47,103,139,210,101,156,90,35,98,41,109
19351,"C3orf30",0,0,4,0,0,0,0,0,0,0,0,0
19352,"TAF5L",0,0,0,2,0,0,0,0,0,0,0,0
19353,"RNA5SP91",5211,4870,4787,3956,7595,3868,5222,5700,5443,3976,5390,4761
19354,"MYO1D",2989,1990,4086,5086,3999,3944,4944,2106,3606,1967,2557,5036
19355,"SLC17A3",191,126,130,152,237,113,211,158,177,213,84,185
19356,"OR2J1",693,242,586,613,840,424,770,352,194,423,156,601
19357,"AP4B1-AS1",1660,640,1049,2368,2510,1076,2001,1955,902,1756,620,1585
19358,"IGKV1OR2-108",5,3,7,15,8,9,2,3,10,7,3,2
19359,"EMR2",0,0,1,0,2,0,0,0,0,0,0,0
19360,"PABPC1P11",0,0,0,1,0,0,0,0,0,2,0,2
19361,"FAM47C",451,1029,271,335,640,205,169,229,781,644,766,205
19362,"STMN2",111,218,113,82,136,49,62,45,116,147,185,30
19363,"FNTB",1,0,0,0,0,0,0,0,0,0,0,0
19364,"MRPL53P1",14,27,4,402,8,34,0,44,5,4,24,0
19365,"BRAF",555,509,253,505,914,443,266,303,456,501,303,394
19366,"ZBTB8B",1602,737,1226,1408,2100,1195,1311,1181,735,1084,566,1476
19367,"RAD54L",5415,2447,2384,4236,7455,2889,3311,1950,2760,3467,1710,4116
19368,"RBM48P1",129,173,149,51,171,50,36,52,111,157,105,44
19369,"TRAPPC2P9",514,529,553,257,585,262,311,244,483,437,427,301
19370,"RNU6-479P",5832,2713,2968,4560,6772,3683,4358,3115,3096,4299,1969,4270
19371,"METTL5",0,0,0,0,1,0,0,0,0,0,0,3
19372,"DUSP2",723,248,467,723,990,517,618,327,317,435,210,595
19373,"TCTEX1D4",417,195,285,341,641,292,302,252,223,302,130,245
19374,"MARK2",4479,2383,3216,3417,6331,3239,2316,2388,3040,3072,1826,2686
19375,"LMLN-AS1",2389,1682,2355,3120,3100,2150,3011,1477,2505,1880,1889,3049
19376,"TP53RK",526,381,362,473,702,322,369,296,334,416,268,294
19377,"TMX2",5587,2497,5086,5941,8764,4497,4778,3292,2951,4364,2036,4131
19378,"MIR590",2114,1739,1902,2210,2762,1715,1883,2171,2022,2020,1546,2192
19379,"CPT1C",111,19,99,170,193,118,75,82,40,85,29,113
19380,"FOXRED1",830,1110,1377,838,948,601,654,446,1292,667,976,732
19381,"IGKV3-31",9025,5701,6056,10849,10712,7310,9408,3153,5960,5321,4027,10515
19382,"DNAJC28",0,0,0,0,0,0,0,0,0,0,0,0
19383,"HSFY1",0,0,0,0,0,0,0,0,0,0,0,0
19384,"CDSN",208,157,57,47,113,78,100,18,70,82,161,86
19385,"PPP1R2P3",212,45,279,111,136,72,104,121,92,179,69,121
19386,"PNPLA7",315,74,130,208,410,101,183,182,170,201,99,238
19387,"C4orf22",524,287,551,620,785,463,450,341,274,400,160,411
19388,"BANF1P2",251,106,164,196,325,201,217,214,136,210,123,145
19389,"TECR",2449,1544,1969,1962,3294,1558,2315,1821,1766,2127,1405,2038
19390,"PIM3",0,0,4,1,4,1,0,0,0,0,0,3
19391,"LINC00941",0,0,0,0,0,0,0,0,0,0,0,0
19392,"RNU7-188P",592,410,255,321,635,270,362,451,383,403,381,340
19393,"KRT23",0,0,0,1,0,0,0,0,0,0,0,0
19394,"RPL19P12",0,0,0,0,0,0,0,0,0,0,0,0
19395,"TRPM6",0,0,0,0,0,0,0,0,0,0,0,0
19396,"RPL5P17",3345,1463,2056,3212,4168,2064,3461,2453,1758,2427,1228,3153
19397,"GPX2",236,213,215,341,427,284,220,218,271,184,234,223
19398,"SRRM1P2",0,0,0,0,0,0,0,0,0,0,0,0
19399,"RNU5E-3P",938,281,605,864,997,592,900,710,473,693,230,712
19400,"CASC17",328,464,378,259,360,251,224,201,378,312,308,207
19401,"GSTM2P1",1565,873,1056,1251,1775,882,1306,1093,894,1299,784,1237
19402,"H3F3BP2",2203,689,1209,1850,2901,1363,2057,923,839,1305,506,1623
19403,"OPRL1",5571,1631,2240,4879,7293,3501,4295,3078,2327,3353,1122,4280
19404,"MIR216A",512,389,424,420,646,293,489,489,352,379,254,303
19405,"SUMO1P3",0,0,0,0,0,0,0,0,0,0,0,0
19406,"SLC38A2",0,0,0,0,0,0,0,0,0,0,0,0
19407,"KRTAP13-5P",0,0,0,0,0,0,0,0,0,0,0,0
19408,"SLC9C1",2528,2092,2074,2572,3145,2322,2355,1837,3556,1648,2425,2513
19409,"RN7SL41P",0,0,0,0,0,0,0,0,0,0,0,0
19410,"RPL17P43",6,27,5,8,5,14,1,5,9,5,8,6
19411,"RNU6-346P",2663,771,1174,1807,3308,1404,1771,1174,952,1624,538,1938
19412,"HMGA1P2",9590,3993,6061,7387,13831,5547,6904,7245,5724,6769,3090,7236
19413,"LTB4R2",4046,1925,2605,2837,4637,2073,3403,2994,1970,2713,1649,2934
19414,"FLRT3",1,0,0,0,2,0,1,0,0,0,0,2
19415,"VTCN1",1877,983,1233,1356,2437,1077,1520,1210,1314,1852,1131,1253
19416,"RAB23",606,249,449,584,482,373,578,450,229,353,163,549
19417,"ARHGAP4",2795,1012,2376,1968,3632,1780,2116,2219,1460,2000,903,2105
19418,"LRRC70",12,17,0,0,8,38,0,0,30,13,0,38
19419,"GOLGA6L16P",140,129,107,110,150,118,66,92,105,105,75,88
19420,"TFB2M",1750,1297,1612,1289,2224,1230,1344,1557,1293,1542,788,1390
19421,"ECT2L",90,9,26,25,33,22,32,33,12,27,23,32
19422,"RPGRIP1",0,1,0,0,3,1,0,0,6,1,8,0
19423,"PRDX2P3",20,1,5,12,34,10,14,8,15,11,6,16
19424,"MIR433",2460,1633,1537,2445,2954,1695,1885,751,1108,1537,1236,1786
19425,"HLFP1",3642,1579,1905,3545,4433,2491,2829,2267,2120,2753,1423,2927
19426,"PLCL1",62,3,46,59,51,55,36,35,8,31,7,47
19427,"GFRA2",1206,784,663,824,1651,769,761,515,778,803,553,732
19428,"MIR4284",1107,379,748,819,1452,671,838,490,420,803,393,675
19429,"MAP4K2",1874,485,742,1660,2139,1165,1053,930,721,1063,503,1120
19430,"NPIPA3",32,9,47,33,63,25,63,20,19,27,20,52
19431,"IGHV1-14",0,0,0,0,0,0,0,0,0,0,0,0
19432,"C8G",2116,2889,798,1546,3947,925,594,694,2265,2271,2444,1022
19433,"C1orf168",10834,7192,3389,8382,17463,4796,9186,5125,8168,14300,6404,7007
19434,"PCDHGA3",9236,7237,7356,7843,12044,5594,10776,5779,8649,7435,6052,10101
19435,"CABP2",6560,2882,2418,5650,5946,3237,3877,2832,2829,4640,2206,3663
19436,"PEX11B",1711,630,759,1090,2057,891,1098,617,787,1087,467,1158
19437,"RNU6-395P",13,29,15,24,67,18,26,8,20,35,12,20
19438,"USP9YP28",0,0,0,1,0,0,0,0,0,0,0,0
19439,"RN7SKP276",1479,684,629,1009,1640,810,782,468,515,1088,560,871
19440,"DOLK",2,1,5,7,5,8,0,3,7,5,5,0
19441,"AJAP1",983,2609,1124,503,1349,405,244,536,2132,1473,1374,398
19442,"PTPLB",139,23,66,131,150,108,50,49,44,64,19,61
19443,"SLC26A6",515,256,564,482,897,421,452,417,353,401,210,508
19444,"GOLGA8DP",3589,4946,6911,6420,6027,4807,4096,3478,4799,2812,5229,5077
19445,"ATP10A",2115,1160,2842,3074,2399,2355,3634,1838,1743,1339,1519,3371
19446,"MAPRE1",0,0,2,1,0,1,0,1,0,1,1,0
19447,"C1QL4",1529,1341,1173,1184,1719,998,1292,1623,1282,1188,1393,1158
19448,"HNRNPA1P47",1,5,0,1,1,0,0,0,0,2,0,0
19449,"SNRPB2",4169,1724,2044,3602,5804,2890,2568,2885,2858,3431,1874,3055
19450,"TTTY18",332,291,198,311,415,309,331,227,231,299,240,337
19451,"ZC3H7B",8,13,10,6,17,6,8,10,4,14,4,6
19452,"HADHB",482,276,434,484,611,368,575,415,353,310,275,568
19453,"FIZ1",63636,78009,19020,66061,113903,46645,26398,75781,128667,66566,133121,32151
19454,"RNU5A-4P",1465,1421,1069,1178,2428,1099,1367,832,1259,1553,1152,1289
19455,"MRP63P6",2741,1188,2040,1946,3354,1642,2298,1503,1506,2347,1064,2208
19456,"TMEM14E",7703,3266,4840,6560,10247,5300,6141,4147,3869,5676,1990,6950
19457,"NR2F1",4836,2510,4088,4189,6291,3179,4599,2661,2859,3945,1779,4747
19458,"OAS2",1263,601,724,1714,2352,1112,1266,1128,621,1067,366,1293
19459,"DCDC2C",3293,3492,2817,4103,4626,3051,3486,2090,4092,2714,3487,3279
19460,"DDAH2",0,0,0,0,0,0,1,0,0,2,0,0
19461,"ZNF815P",0,0,0,0,0,0,0,0,0,0,0,0
19462,"AMER3",169,57,196,222,225,158,116,118,152,113,77,107
19463,"FAM156A",3,1,0,3,15,6,1,3,1,7,4,11
19464,"ESCO1",13,7,5,8,15,9,9,10,1,6,2,17
19465,"KIAA0586",608,412,410,562,904,441,615,782,339,518,435,538
19466,"CELF6",0,0,1,0,0,0,0,1,0,1,0,0
19467,"BPIFB1",2319,7717,1193,3107,3762,1511,923,1552,5186,2431,5172,1094
19468,"ZMYND10",2495,1489,1891,1959,3254,1570,2110,2138,1846,1904,1614,2095
19469,"MDC1",4291,3026,2532,5395,6866,3208,3963,3448,3543,3886,2160,4098
19470,"SSPN",236,195,238,146,298,175,282,265,267,191,234,198
19471,"AKR7A3",1560,636,1402,1562,2049,1173,1546,1258,777,1221,525,1426
19472,"PRRT3",1542,541,1526,2480,2676,1665,1388,2450,756,1137,508,1627
19473,"EPHB4",1904,1176,1194,1997,2574,1622,1688,686,1921,1209,1205,2361
19474,"AMZ2P2",1019,1054,875,1159,1383,631,551,462,753,1010,1367,695
19475,"GAD1",466,32,230,272,395,560,353,271,74,233,44,599
19476,"DYRK2",8014,4338,4559,7052,10362,4314,6393,4523,4933,6188,3349,6728
19477,"MFSD5",1,10,11,3,24,20,2,3,6,1,2,11
19478,"ASB1",5425,1908,7340,9352,6845,6126,11662,4799,5147,3314,4218,12824
19479,"RNU6-730P",36,34,69,77,70,20,69,43,51,59,23,87
19480,"CD59",0,0,0,0,2,0,0,0,0,0,0,0
19481,"DYNC2H1",0,0,1,0,0,1,0,0,0,0,1,0
19482,"RASA1",5,9,15,1,7,3,9,3,10,3,4,12
19483,"PCNAP3",1,3,0,5,0,0,1,1,3,1,0,0
19484,"C22orf43",48,20,14,33,51,32,11,27,25,49,14,12
19485,"RN7SL799P",1838,564,954,931,2687,1053,1480,684,1110,1374,488,1638
19486,"FMOD",3498,687,1812,3214,6084,3190,2414,1574,904,1896,529,2748
19487,"TRBVB",3756,4714,5056,5929,4317,4608,3472,1956,4562,2241,4336,4580
19488,"SLC2A9",544,402,408,355,966,270,888,186,442,704,333,755
19489,"VNN3",72,46,94,65,117,86,85,112,32,64,16,92
19490,"PDIA5",0,3,0,0,0,0,0,0,0,0,0,0
19491,"PRR20C",289,349,981,1003,342,727,500,50,537,185,693,696
19492,"ZNF778",667,641,659,692,662,158,278,304,789,482,490,352
19493,"RN7SL387P",155,108,251,220,99,136,117,24,158,88,174,153
19494,"SLC22A3",102,7,186,89,60,35,150,38,21,69,6,105
19495,"CREB1",0,0,0,1,0,0,0,0,0,0,0,0
19496,"AGPAT4",12,13,14,9,10,7,6,8,20,13,7,5
19497,"GPR146",96,9,136,119,102,105,165,123,39,77,22,122
19498,"WDR41",7,0,5,9,10,5,1,7,0,7,3,6
19499,"OR1J2",18,17,12,32,19,3,1,21,4,13,2,5
19500,"NRD1",36,19,21,8,60,5,31,0,34,26,6,54
19501,"CSNK1D",18,15,3,8,16,0,8,0,6,13,1,10
19502,"KRT10",2631,1237,1109,2167,3341,2367,1052,2307,1914,1784,1544,1037
19503,"CSTF3-AS1",507,320,355,355,738,441,452,372,333,486,420,500
19504,"C16orf46",0,1,1,2,1,3,1,0,5,3,0,2
19505,"ZNF202",79030,22086,60350,64810,114168,67413,50327,54187,45447,40124,19263,58718
19506,"AGKP1",12,1,4,5,21,18,9,3,0,11,0,12
19507,"RIOK2",3,0,6,5,7,8,1,3,0,3,0,7
19508,"MIR665",20,16,22,7,8,8,11,8,13,17,7,10
19509,"SLC25A19",2,0,0,1,2,1,0,1,0,0,0,0
19510,"RNU1-98P",6,0,6,14,21,18,7,12,5,13,0,10
19511,"SRRM3",1377,234,2317,1706,1262,1471,2443,1443,827,744,248,2574
19512,"MIR3143",4856,1221,4025,6043,5769,5948,3996,4148,3066,2686,1511,5420
19513,"GALNTL6",1245,774,769,1084,1694,661,810,439,591,913,636,794
19514,"SNORD115-40",105,18,131,116,114,62,101,58,69,78,42,124
19515,"C9orf24",786,538,551,604,1027,563,773,571,513,581,358,611
19516,"SNX5P1",2,0,0,15,2,0,4,5,1,1,3,0
19517,"TPRG1L",15858,11633,4907,16282,22034,6938,5492,6583,8343,12853,6417,9948
19518,"RNU6-669P",1862,104,1131,1003,2628,1061,1324,549,486,1382,186,1698
19519,"PCED1B-AS1",6845,5504,7825,10886,9556,7713,8555,6377,7027,4564,5281,9410
19520,"MUM1",6264,2516,3890,5263,7849,3855,4579,2893,3638,5017,2576,4395
19521,"PIK3CD",1,0,1,5,1,1,1,1,2,2,0,1
19522,"LRRC6",0,0,0,0,0,0,0,2,0,0,0,0
