,model_name,agent,TGI,tumor_type
3295,CTG-2308,Exemestane,-58,Breast
3296,CTG-2308,Fulvestrant,29,Breast
3297,CTG-2308,Fulvestrant,63,Breast
3298,CTG-2308,Letrozole,-6,Breast
3299,CTG-2308,Letrozole,93,Breast
3300,CTG-2308,Palbociclib,93,Breast
3301,CTG-2308,Palbociclib,104,Breast
3302,CTG-2308,Palbociclib,218,Breast
3303,CTG-2308,Tamoxifen,-14,Breast
3304,CTG-2308,Trastuzumab emtansine,-9,Breast
3305,CTG-2308,Trastuzumab emtansine,45,Breast
3306,CTG-2309,Docetaxel,86,Sarcoma
3307,CTG-2309,Docetaxel,116,Sarcoma
3308,CTG-2309,Gemcitabine,86,Sarcoma
3309,CTG-2309,Gemcitabine,116,Sarcoma
3310,CTG-2309,Temozolomide,47,Sarcoma
3311,CTG-2309,Temozolomide,94,Sarcoma
3312,CTG-2309,Temozolomide,96,Sarcoma
3313,CTG-2313,Carboplatin,85,Ovarian
3314,CTG-2313,Carboplatin,133,Ovarian
3315,CTG-2313,Paclitaxel,85,Ovarian
3316,CTG-2313,Paclitaxel,133,Ovarian
3317,CTG-2313,Liposomal doxorubicin,143,Ovarian
3318,CTG-2313,Liposomal doxorubicin,164,Ovarian
3319,CTG-2313,Olaparib,64,Ovarian
3320,CTG-2323,5-Fluorouracil,93,Sarcoma
3321,CTG-2323,Docetaxel,78,Sarcoma
3322,CTG-2323,Methotrexate,25,Sarcoma
3323,CTG-2344,Cetuximab,147,Head and neck
3324,CTG-2344,Cetuximab,101,Head and neck
3325,CTG-2344,Paclitaxel,101,Head and neck
3326,CTG-2344,Gemcitabine,56,Head and neck
3327,CTG-2344,Methotrexate,24,Head and neck
3328,CTG-2344,Paclitaxel,89,Head and neck
3329,CTG-2347,Sorafenib,75,Pancreatic
3330,CTG-2347,Topotecan,92,Pancreatic
3331,CTG-2347,Cisplatin,41,Pancreatic
3332,CTG-2347,Topotecan,41,Pancreatic
3333,CTG-2351,Capecitabine,124,Colorectal
3334,CTG-2351,Temozolomide,124,Colorectal
3335,CTG-2351,Everolimus,59,Colorectal
3336,CTG-2351,Gemcitabine,30,Colorectal
3337,CTG-2351,Liposomal doxorubicin,-23,Colorectal
3338,CTG-2351,Mitomycin C,107,Colorectal
3339,CTG-2351,Mitomycin C,120,Colorectal
3340,CTG-2351,Sorafenib,106,Colorectal
3341,CTG-2351,Temozolomide,88,Colorectal
3342,CTG-2352,Pembrolizumab,-10,Head and neck
3343,CTG-2353,Carboplatin,99,Breast
3344,CTG-2353,Cyclophosphamide,99,Breast
3345,CTG-2353,Doxorubicin,99,Breast
3346,CTG-2353,Paclitaxel,99,Breast
3347,CTG-2355,Cisplatin,98,Sarcoma
3348,CTG-2355,Etoposide,98,Sarcoma
3349,CTG-2355,Docetaxel,130,Sarcoma
3350,CTG-2355,Gemcitabine,130,Sarcoma
3351,CTG-2355,Doxorubicin,105,Sarcoma
3352,CTG-2355,Ifosfamide,105,Sarcoma
3353,CTG-2355,Etoposide,98,Sarcoma
3354,CTG-2355,Ifosfamide,98,Sarcoma
3355,CTG-2355,Pazopanib,65,Sarcoma
3356,CTG-2355,Trabectedin,117,Sarcoma
3357,CTG-2360,5-Fluorouracil,105,Colorectal
3358,CTG-2360,Irinotecan,111,Colorectal
3359,CTG-2360,Regorafenib,148,Colorectal
3360,CTG-2382,Docetaxel,75,Sarcoma
3361,CTG-2382,Gemcitabine,75,Sarcoma
3362,CTG-2382,Pazopanib,40,Sarcoma
3363,CTG-2382,Everolimus,142,Sarcoma
3364,CTG-2382,Temozolomide,142,Sarcoma
3365,CTG-2387,Sorafenib,55,Adrenocortical carcinoma
3366,CTG-2392,5-Fluorouracil,50,Pancreatic
3367,CTG-2392,5-Fluorouracil,89,Pancreatic
3368,CTG-2392,Oxaliplatin,89,Pancreatic
3369,CTG-2392,Mitomycin C,-8,Pancreatic
3370,CTG-2392,Oxaliplatin,-18,Pancreatic
3371,CTG-2393,Carboplatin,67,NSCLC
3372,CTG-2393,Pemetrexed,67,NSCLC
3373,CTG-2393,Gemcitabine,120,NSCLC
3374,CTG-2393,Paclitaxel,63,NSCLC
3375,CTG-2405,Afatinib,238,NSCLC
3376,CTG-2405,Osimertinib,180,NSCLC
3377,CTG-2414,Gemcitabine,122,Other
3378,CTG-2414,Liposomal doxorubicin,122,Other
3379,CTG-2414,Oxaliplatin,122,Other
3380,CTG-2414,Gefitinib,12,Other
3381,CTG-2414,Tamoxifen,12,Other
3382,CTG-2414,Vinorelbine,12,Other
3383,CTG-2426,Dacarbazine,115,Sarcoma
3384,CTG-2426,Dacarbazine,127,Sarcoma
3385,CTG-2426,Gemcitabine,42,Sarcoma
3386,CTG-2426,Ifosfamide,143,Sarcoma
3387,CTG-2426,Pazopanib,85,Sarcoma
3388,CTG-2427,Enzalutamide,-35,Prostate
3389,CTG-2427,Enzalutamide,5,Prostate
3390,CTG-2428,Abiraterone,-15,Prostate
3391,CTG-2428,Enzalutamide,23,Prostate
3392,CTG-2428,Enzalutamide,47,Prostate
3393,CTG-2428,Enzalutamide,63,Prostate
3394,CTG-2428,Enzalutamide,70,Prostate
3395,CTG-2429,Enzalutamide,6,Prostate
3396,CTG-2429,Enzalutamide,71,Prostate
3397,CTG-2430,Enzalutamide,15,Prostate
3398,CTG-2430,Enzalutamide,38,Prostate
3399,CTG-2430,Enzalutamide,40,Prostate
3400,CTG-2431,Carboplatin,95,Breast
3401,CTG-2431,Cyclophosphamide,95,Breast
3402,CTG-2431,Doxorubicin,95,Breast
3403,CTG-2431,Paclitaxel,95,Breast
3404,CTG-2436,Carboplatin,112,Breast
3405,CTG-2436,Carboplatin,138,Breast
3406,CTG-2436,Cyclophosphamide,112,Breast
3407,CTG-2436,Cyclophosphamide,138,Breast
3408,CTG-2436,Doxorubicin,112,Breast
3409,CTG-2436,Doxorubicin,138,Breast
3410,CTG-2436,Paclitaxel,112,Breast
3411,CTG-2436,Paclitaxel,138,Breast
3412,CTG-2440,Enzalutamide,3,Prostate
3413,CTG-2440,Enzalutamide,9,Prostate
3414,CTG-2440,Enzalutamide,60,Prostate
3415,CTG-2440,Enzalutamide,60,Prostate
3416,CTG-2440,Enzalutamide,97,Prostate
3417,CTG-2441,Docetaxel,133,Prostate
3418,CTG-2441,Enzalutamide,49,Prostate
3419,CTG-2441,Enzalutamide,66,Prostate
3420,CTG-2441,Enzalutamide,97,Prostate
3421,CTG-2444,Oxaliplatin,48,Colorectal
3422,CTG-2444,Regorafenib,77,Colorectal
3423,CTG-2444,Regorafenib,196,Colorectal
3424,CTG-2474,Docetaxel,145,Sarcoma
3425,CTG-2474,Gemcitabine,145,Sarcoma
3426,CTG-2474,Gemcitabine,93,Sarcoma
3427,CTG-2474,Gemcitabine,103,Sarcoma
3428,CTG-2474,Sirolimus,93,Sarcoma
3429,CTG-2474,Sirolimus,103,Sarcoma
3430,CTG-2474,Ifosfamide,113,Sarcoma
3431,CTG-2474,Sirolimus,91,Sarcoma
3432,CTG-2483,Cyclophosphamide,109,Sarcoma
3433,CTG-2483,Topotecan,109,Sarcoma
3434,CTG-2483,Everolimus,141,Sarcoma
3435,CTG-2483,Nab-paclitaxel,141,Sarcoma
3436,CTG-2483,Ifosfamide,102,Sarcoma
3437,CTG-2483,Liposomal doxorubicin,102,Sarcoma
3438,CTG-2508,Irinotecan,94,Cholangiocarcinoma
3439,CTG-2508,Paclitaxel,68,Cholangiocarcinoma
3440,CTG-2515,Carboplatin,68,Breast
3441,CTG-2515,Cyclophosphamide,68,Breast
3442,CTG-2515,Doxorubicin,68,Breast
3443,CTG-2515,Paclitaxel,68,Breast
3444,CTG-2518,Daunorubicin,41,Breast
3445,CTG-2518,Paclitaxel,41,Breast
3446,CTG-2518,Irinotecan,29,Breast
3447,CTG-2518,Paclitaxel,29,Breast
3448,CTG-2519,5-Fluorouracil,-14,Head and neck
3449,CTG-2519,Cetuximab,32,Head and neck
3450,CTG-2519,Cisplatin,2,Head and neck
3451,CTG-2519,Paclitaxel,-87,Head and neck
3452,CTG-2531,Cetuximab,187,NSCLC
3453,CTG-2531,Osimertinib,187,NSCLC
3454,CTG-2531,Osimertinib,174,NSCLC
3455,CTG-2536,Trastuzumab,-14,NSCLC
3456,CTG-2548,Cetuximab,129,NSCLC
3457,CTG-2548,Osimertinib,129,NSCLC
3458,CTG-2548,Osimertinib,129,NSCLC
3459,CTG-2579,Irinotecan,95,NSCLC
3460,CTG-2579,Trametinib,21,NSCLC
3461,CTG-2618,Bevacizumab,95,Sarcoma
3462,CTG-2618,Dacarbazine,61,Sarcoma
3463,CTG-2618,Docetaxel,94,Sarcoma
3464,CTG-2618,Gemcitabine,130,Sarcoma
3465,CTG-2618,Docetaxel,124,Sarcoma
3466,CTG-2618,Gemcitabine,124,Sarcoma
3467,CTG-2618,Imatinib,33,Sarcoma
3468,CTG-2618,Pazopanib,75,Sarcoma
3469,CTG-2618,Trabectedin,94,Sarcoma
3470,CTG-2652,Carboplatin,91,Breast
3471,CTG-2652,Cyclophosphamide,91,Breast
3472,CTG-2652,Doxorubicin,91,Breast
3473,CTG-2652,Paclitaxel,91,Breast
3474,CTG-2667,Doxorubicin,-28,Sarcoma
3475,CTG-2667,Docetaxel,74,Sarcoma
3476,CTG-2667,Gemcitabine,74,Sarcoma
3477,CTG-2667,Ifosfamide,4,Sarcoma
3478,CTG-2667,Pazopanib,28,Sarcoma
3479,CTG-2667,Temozolomide,95,Sarcoma
3480,CTG-2667,Trabectedin,73,Sarcoma
3481,CTG-2697,Dasatinib,35,Breast
3482,CTG-2697,Paclitaxel,35,Breast
3483,CTG-2712,Gemcitabine,50,Colorectal
3484,CTG-2712,Oxaliplatin,50,Colorectal
3485,CTG-2712,Irinotecan,76,Colorectal
3486,CTG-2712,Bevacizumab,117,Colorectal
3487,CTG-2712,Irinotecan,117,Colorectal
3488,CTG-2712,Irinotecan,126,Colorectal
3489,CTG-2712,Irinotecan,193,Colorectal
3490,CTG-2712,Oxaliplatin,126,Colorectal
3491,CTG-2712,Oxaliplatin,193,Colorectal
3492,CTG-2712,Regorafenib,111,Colorectal
3493,CTG-2712,Sunitinib,108,Colorectal
3494,CTG-2712,Sunitinib,172,Colorectal
3495,CTG-2712,Gefitinib,112,Colorectal
3496,CTG-2712,Tamoxifen,112,Colorectal
3497,CTG-2712,Vinorelbine,112,Colorectal
3498,CTG-2715,Cisplatin,100,Head and neck
3499,CTG-2715,Doxorubicin,-35,Head and neck
3500,CTG-2715,Gemcitabine,98,Head and neck
3501,CTG-2715,Paclitaxel,-98,Head and neck
3502,CTG-2722,Dacarbazine,99,Sarcoma
3503,CTG-2722,Doxorubicin,-2,Sarcoma
3504,CTG-2722,Docetaxel,71,Sarcoma
3505,CTG-2722,Gemcitabine,71,Sarcoma
3506,CTG-2722,Pazopanib,70,Sarcoma
3507,CTG-2722,Trabectedin,24,Sarcoma
3508,CTG-2733,Everolimus,190,Ovarian
3509,CTG-2733,Gemcitabine,72,Ovarian
3510,CTG-2733,Liposomal doxorubicin,60,Ovarian
3511,CTG-2733,Rucaparib,4,Ovarian
3512,CTG-2733,Liposomal Doxorubicin,-104,Ovarian
3513,CTG-2733,Rucaparib,-104,Ovarian
3514,CTG-2735,Bevacizumab,69,Sarcoma
3515,CTG-2735,Gemcitabine,123,Sarcoma
3516,CTG-2735,Gemcitabine,153,Sarcoma
3517,CTG-2735,Pazopanib,-20,Sarcoma
3518,CTG-2735,Sirolimus,121,Sarcoma
3519,CTG-2735,Sorafenib,87,Sarcoma
3520,CTG-2735,Sunitinib,91,Sarcoma
3521,CTG-2735,Trabectedin,96,Sarcoma
3522,CTG-2745,Carboplatin,91,Breast
3523,CTG-2745,Cyclophosphamide,91,Breast
3524,CTG-2745,Doxorubicin,91,Breast
3525,CTG-2745,Paclitaxel,91,Breast
3526,CTG-2768,Nivolumab,-28,Melanoma
3527,CTG-2824,Paclitaxel,96,Other
3528,CTG-2829,Capecitabine,105,Breast
3529,CTG-2842,Osimertinib,58,NSCLC
3530,CTG-2861,Cetuximab,42,Chordoma
3531,CTG-2891,Palbociclib,54,Breast
3532,CTG-2909,5-Fluorouracil,24,Head and neck
3533,CTG-2909,Cetuximab,60,Head and neck
3534,CTG-2909,Cetuximab,88,Head and neck
3535,CTG-2909,Cisplatin,3,Head and neck
3536,CTG-2909,Paclitaxel,55,Head and neck
3537,CTG-2912,Irinotecan,67,NSCLC
3538,CTG-2912,Paclitaxel,32,NSCLC
3539,CTG-2920,Carboplatin,86,Breast
3540,CTG-2920,Cyclophosphamide,86,Breast
3541,CTG-2920,Doxorubicin,86,Breast
3542,CTG-2920,Paclitaxel,86,Breast
3543,CTG-3007,Enzalutamide,143,
3544,CTG-3090,Capecitabine,26,Breast
3545,CTG-3090,Capecitabine,83,Breast
3546,CTG-3090,Everolimus,63,Breast
3547,CTG-3090,Gemcitabine,25,Breast
3548,CTG-3090,Gemcitabine,58,Breast
3549,CTG-3090,Metformin,33,Breast
3550,CTG-3090,Olaparib,86,Breast
3551,CTG-3090,Paclitaxel,57,Breast
3552,CTG-3160,Afatinib,120,NSCLC
3553,CTG-3160,Afatinib,185,NSCLC
3554,CTG-3160,Osimertinib,120,NSCLC
3555,CTG-3160,Osimertinib,185,NSCLC
3556,CTG-3160,Afatinib,121,NSCLC
3557,CTG-3160,Afatinib,187,NSCLC
3558,CTG-3160,Trametinib,121,NSCLC
3559,CTG-3160,Trametinib,187,NSCLC
3560,CTG-3167,Enzalutamide,43,Prostate
